Angle(Degrees)	Distance(m)	
0				125.43176813999328
2				72.35851458929115
4				56.673522202618486
6				128.26723701685404
8				94.67612277554998
10				115.39174276427799
12				126.90461510751297
14				124.01621331345316
16				109.99886082118672
18				52.58964796799922
20				92.64022884902592
22				119.39584067114852
24				52.309401599115525
26				63.495482943438155
28				104.45850193600789
30				61.06622142667666
32				97.80894160434734
34				139.67942589155786
36				136.73464941749347
38				149.74505428976028
40				137.3962725316114
42				134.35069072663845
44				126.38145132369817
46				97.36295152833316
48				139.98038615220065
50				1.0276707506080596
52				94.31169339583532
54				106.06021615541188
56				128.8968353427399
58				53.18996031821407
60				105.44062051845269
62				108.50273313580186
64				137.54939354688057
66				57.68514557720871
68				62.02550818494428
70				74.43699970754076
72				84.99913982549633
74				97.35286933079897
76				88.69147479368797
78				112.15380953681078
80				131.05108816582137
82				96.1490916238435
84				73.15133601881286
86				81.24718310469865
88				127.82613555315017
90				7.352735947158671
92				58.72256458053455
94				28.879814556429558
96				8.579129328547616
98				15.500025762586786
100				114.58525779621567
102				128.64925081819
104				101.95275294136104
106				50.06828543980614
108				76.28048769088576
110				120.69489488867578
112				108.87624780505483
114				100.63306756662085
116				67.00070918519017
118				72.09535014555857
120				98.3490488443784
122				56.73123590968656
124				89.02965061065585
126				125.3523241149239
128				110.85393811620298
130				142.99463559962217
132				145.18683021844654
134				148.68832557333448
136				95.71561514805698
138				143.73284821993926
140				123.01396636961633
142				74.36443248883293
144				115.68311217715946
146				97.84675669945085
148				111.72962000618796
150				126.85985047157196
152				72.91772336825505
154				144.40900804722915
156				84.93978071430129
158				58.175589339253555
160				140.35093633270364
162				50.62311420062549
164				98.24450171086782
166				66.81508647190574
168				90.01628779888024
170				103.42897069423623
172				86.14397433649775
174				51.37245518325463
176				79.74202913842035
178				95.63003538959735
180				87.09920725861548
END
